categoria,codigo,nombre,descripcion
IR,I010220,"SPLITER OPTICO SC/APC 1:8 SLOT BOX IMPORTADO","SC/APC CO-NET"
IR,N010165,"BANDEJA 19' FIJA VENTILADA NACIONAL",""
IR,010350,"ORGANIZADOR 19' FO 48p IMPORTADO",""
IR,N010383,"CONECTOR FAST SC/APC ESC250D",""
IR,N010384,"CONECTOR FAST SC/UPC ESC250D",""
IR,N010385,"CONECTOR FAST SC/APC 18-10mm",""
IR,N010386,"CONECTOR FAST SC/UPC 18-10mm",""
IR,N010387,"CONECTOR FAST SC/APC 29.4-19.4","FMC MODEL D"
IR,N010388,"CONECTOR FAST SC/UPC 29.4-19.4",""
IR,N010389,"CONECTOR FAST SC/APC 35.1-24mm",""
IR,N010390,"CONECTOR FAST SC/UPC 35.1-24mm",""
IR,N010391,"CONECTOR FAST SC/APC 29.4-19.4","WEDGE.TYPE MODEL B"
IR,N010392,"CONECTOR FAST SC/UPC 29.4-19.4",""
IR,I010396,"S4200 28P-SI(R2) ETHERNET SWITCH IMPORTADO","DCN"
IR,N010396,"S4200 28P-SI(R2) ETHERNET SWITCH  NACIONAL",""
IR,N010397,"MEDIA CONVERTER MULTIMODO NACIONAL","TP-LINK- MC200CM"
IR,I010398,"OLT EPON 16E DCEP5500 IMPORTADO","DCN SIN SFP-PON"
IR,N010398,"OLT EPON 16E DCEP5500 NACIONAL","DCN SIN SFP-PON"
IR,I010399,"OLT GPON 16B ECGP5500 IMPORTADO","DCN SIN SFP-PON"
IR,N010399,"OLT GPON 16B ECGP5500 NACIONAL","DCN SIN SFP-PON"
IR,I010400,"EDFA 16x22-37DB SA22SA IMPORTADO","DCN"
IR,N010400,"EDFA 16x22-37DB SA22SA NACIONAL",""
IR,N020004,"SPLITER DOMICILIARIO x 4 VIAS NACIONAL",""
IR,N020068,"ANTENA POWERBEAM M5-400 25-DB NACIONAL",""
IR,N020074,"CISCO Z3 NACIONAL",""
IR,N020100,"ANTENA POWERBEAM 5AC-2GEN DUAL NACIONAL",""
IR,CUC5,"CABLE UTP - CAT.5 E EXTERIOR NACIONAL	",""
IR,N020107,"PATCHCORD UTP - CAT.5 x1,5mt NACIONAL",""
IR,N020134,"ATENUADORES LC/PC 7db NACIONAL",""
IR,I020137,"ATENUADORES SC/APC 2db IMPORTADO",""
IR,N020137,"ATENUADORES SC/APC 2db NACIONAL",""
IR,I020138,"ATENUADORES SC/APC 3db IMPORTADO",""
IR,N020138,"ATENUADORES SC/APC 3db NACIONAL",""
IR,N020139,"ATENUADORES SC/APC 5db NACIONAL",""
IR,I020139,"ATENUADORES SC/APC 5db IMPORTADO",""
IR,I020140,"ATENUADORES SC/APC 8db IMPORTADO",""
IR,N020140,"ATENUADORES SC/APC 8db NACIONAL",""
IR,N020143,"PATCHCORD UTP - CAT.5 x0,90mt NACIONAL",""
IR,N020174,"PATCHCORD UTP - CAT.5 x 2mt NACIONAL",""
IR,N020183,"CABLE INTERLOCK P/C.M. DPQ3925 NACIONAL",""
IR,N030018,"PINZA DE COMPRESION RG6-RG59 NACIONAL",""
IR,N030019,"PELACABLE UTP RG6 RG59 NACIONAL",""
IR,N030048,"PELADORA FIBRA DROP NACIONAL",""
IR,N030051,"PINZA CRIMPADORA RJ45 NACIONAL",""
IR,I030074,"LIMPIADOR CONECTOR SC- ART-GO ",""
IR,I030075,"LIMPIADOR CONECTOR LC- ART-GO",""
IR,I030077,"MEDIDOR DE POTENCIA OPTICO PON IMPORTADO",""
IR,N030077,"MEDIDOR DE POTENCIA OPTICO PON NACIONAL",""
IR,I030079,"PELADORA FIBRA OPTICA CFS-3 IMPORTADO","C. N."
IR,N030079,"PELADORA FIBRA OPTICA CFS-3 NACIONAL","C. N."
IR,I030080,"PINZA CRIMPADORA RJ45- TOOLS IMPORTADO","C. N."
IR,N030080,"PINZA CRIMPADORA RJ45- TOOLS NACIONAL","C. N."
IR,N030092,"TESTER CABLE LAN P/RED NACIONAL",""
IR,030149,"PASACABLE ACERO x20mts",""
IR,040001,"Tap 4 vias 08db",""
IR,040002,"Tap 4 vias 11db",""
IR,040004,"Tap 4 vias 17db",""
IR,040005,"Tap 4 vias 20db",""
IR,040006,"Tap 4 vias 23db",""
IR,040007,"Tap 4 vias 26/23db Fiber Deep",""
IR,040010,"Tap 8 vias 11 db",""
IR,040011,"Tap 8 vias 14 db",""
IR,040012,"Tap 8 vias 17 db",""
IR,040013,"Tap 8 vias 20 db",""
IR,040014,"Tap 8 vias 23 db",""
IR,040015,"Tap 8 vias 26 db",""
IR,040016,"Tap 8 vias 29 db Fiber Deep",""
IR,040017,"Tap 8 vias 32/20 db Fiber Deep",""
IR,I040133,"FIBRA DROP 4 Pl - NEGRA IMPORTADO",""
IR,040029,"Spliter Triple Balanceado",""
IR,040030,"Spliter Triple Desbalanceado",""
IR,040041,"CONECTOR DOBLE PIN KS/KS PARA .500",""
IR,040042,"Conector Curva de 90° - KS",""
IR,040043,"Conector Curva de 180°",""
IR,040053,"Abrazadera Chica 12011",""
IR,040054,"Abrazadera Mediana 12021",""
IR,040055,"Abrazadera Grande 12031",""
IR,040056,"Abrazadera Super Grande 12041",""
IR,040059,"Abrazadera Extra Grande 12051",""
IR,I040065,"Fibra ADSS 36 pelos IMPORTADO",""
IR,N040065,"Fibra ADSS 36 pelos NACIONAL",""
IR,040084,"Mensula PKS para FO",""
IR,I040101,"AMPLIFICADOR DE LINEA 80-A IMPORTADO",""
IR,N040101,"AMPLIFICADOR DE LINEA 80-A NACIONAL",""
IR,N040112,"RAQUETA GALV. NACIONAL",""
IR,040117,"PREF. RETENCION Ø 9 a 10 mm NACIONAL",""
IR,040118,"GUARDA CABO P/PREF. Ø 55 mm NACIONAL",""
IR,N040119,"PREF. SUSPENSION Ø 9 a 10 mm NACIONAL",""
IR,N040121,"FLEJE ACERO INOX. 3/4x0,7 mm NACIONAL","ROLLO - CAJA x30 mts"
IR,N040339,"HEBILLA 3/4 ACERO INOX. GRUESA NACIONAL","Caja x 100 unidades "
IR,N040204,"LINGA DE ACERO 6mm MN-100 NACIONAL",""
IR,N040099,"ANTENA OMNI 5-G  NACIONAL",""
IR,N040113,"SUSPENSION PLASTICA FIBRA DROP NACIONAL",""
IR,N040123,"LINGA DE ACERO 3mm + PVC NACIONAL",""
IR,N040126,"MORSETO 1 BULON GALV NACIONAL",""
IR,N040127,"MORSETO CRUCE AMERICANO NACIONAL",""
IR,N040128,"ALAMBRE GALV 1mm + PVC NACIONAL",""
IR,N040140,"TAP 8 VIAS 26DB FIBER DEEP NACIONAL",""
IR,N040145,"PANEL SECTORIAL 120º 2G NACIONAL","UBIQUITI AIRMAX"
IR,N040149,"Tap 4 vias 26db NACIONAL",""
IR,N040153,"FIBRA DROP 2 Pl - NEGRA NACIONAL",""
IR,I040153,"FIBRA DROP 2 Pl - NEGRA IMPORTADO",""
IR,N040158,"AMPLIFICADOR AMP 1 GHZ NACIONAL",""
IR,N040160,"MORSETO P/ F.O. - 2342117 NACIONAL",""
IR,N040161,"Tap 4 vias 29db NACIONAL",""
IR,I040167,"PREF. SUSPENSION Ø 7 a 8 mm IMPORTADO","GALV. PARA F.O."
IR,N040167,"PREF. SUSPENSION Ø 7 a 8 mm NACIONAL","GALV. PARA F.O."
IR,N040175,"NAP FTTH 1:16 s/Split. Opt. NACIONAL","C/2.ADAP- CO.NET"
IR,N030075,"LIMPIADOR CONECTOR LC- ART-GO NACIONAL",""
IR,N040180,"FIBRA Opt. 32 pls.DIELECTRICA NACIONAL",""
IR,N040181,"FIBRA Opt. 60 pls.DIELECTRICA NACIONAL",""
IR,N040186,"NODO OPTICO 4 SALIDA - 862Mhz NACIONAL",""
IR,N040192,"PREF. RETENCION Ø 19 a 20 mm NACIONAL",""
IR,N040193,"PREF. SUSPENSION Ø 12 a 13 mm NACIONAL",""
IR,N040194,"PREF. SUSPENSION Ø 19 a 20 mm NACIONAL",""
IR,N040195,"PREF. RETENCION Ø 11 A 12 mm NACIONAL",""
IR,N040196,"PREF. RETENCION Ø 12 A 13 mm NACIONAL",""
IR,N040198,"PREF. RETENCION Ø 16 A 17 mm NACIONAL",""
IR,N040199,"PREF. SUSPENSION Ø 11 A 12 mm NACIONAL",""
IR,N040201,"PREF. SUSPENSION Ø 16 A 17 mm NACIONAL",""
IR,N040208,"PROTECCION DE POSTE GALV NACIONAL",""
IR,N040210,"GANCHO TIPO J PESADO TV GALV NACIONAL",""
IR,N040211,"TIRAFONDO CAB.EX. 8x2 1/2 GALV NACIONAL",""
IR,N040216,"Tap 8 vias 29 NACIONAL",""
IR,N040232,"FIBRA Opt. 64 pls.DIELECTRICA NACIONAL",""
IR,I040236,"FIBRA DROP 1 Pl - BCA. IMPORTADO","INDOOR"
IR,N040236,"FIBRA DROP 1 Pl - BCA. NACIONAL","INDOOR"
IR,N040237,"FIBRA DROP 2 Pl - BCA. NACIONAL","INDOOR"
IR,N040238,"FIBRA DROP 4 Pl - BCA. NACIONAL","INDOOR"
IR,I040238,"FIBRA DROP 4 Pl - BCA IMPORTADO","INDOOR"
IR,I040237,"FIBRA DROP 2 Pl - BCA. IMPORTADO","INDOOR"
IR,N040240,"ANTENA MIMO- 5G.22DB NACIONAL","UBIQUITI"
IR,N040244,"PREF. RETENCION Ø 6,8 -7,4 mm NACIONAL",""
IR,I040244,"PREF. RETENCION Ø 6,8 -7,4 mm IMPORTADO",""
IR,N040246,"RETENCION P/FIBRA DROP- METAL NACIONAL",""
IR,N040248,"POSTE METALICO NACIONAL","TUBO x 9mts"
IR,N040287,"Fibra ADSS 128 pelos NACIONAL",""
IR,I040299,"BOTELLA/NAP EMPAL.x144 - CV016 IMPORTADO",""
IR,N040299,"BOTELLA/NAP EMPAL.x144 - CV016 NACIONAL",""
IR,N040303,"Conector P/RG-11 a F NACIONAL",""
IR,N040304,"Conector P/RG-11 NACIONAL",""
IR,N040310,"Tap 8 vias 32 db NACIONAL",""
IR,N040320,"GABINETE P/POSTE COMPL.- 65x45x21cm NACIONAL","65x45x21"
IR,N040329,"BRAZO/MENSULA P/RIENDA PIQUE NACIONAL",""
IR,I040337,"ADAPTADOR COLUMNA PFA150 IMPORTADO",""
IR,N040337,"ADAPTADOR COLUMNA PFA150 NACIONAL",""
IR,I040338,"ADAPTADOR COLUMNA PFA152 IMPORTADO",""
IR,N040338,"ADAPTADOR COLUMNA PFA152 NACIONAL",""
IR,N040353,"MORSETO P/ F.O.- 2342117 suelt NACIONAL",""
IR,N040354,"MORSETO 3 BUL. LIVIANO suelto NACIONAL",""
IR,I040377,"ADAPTADOR COLUMNA PFA154 IMPORTADO","DAHUA"
IR,N040377,"ADAPTADOR COLUMNA PFA154 NACIONAL","DAHUA"
IR,I060003,"CABLE INTERLOCK NEGRO IMPORTADO","DAHUA"
IR,N060003,"CABLE INTERLOCK NEGRO NACIONAL","DAHUA"
IR,N060066,"CONECTOR EUROPEO P/UPS NACIONAL",""
IR,N060067,"PLACA HDMI P/PC - 4 SALIDAS NACIONAL",""
IR,I060082,"DH-W-HDMI x 15 mts IMPORTADO","DAHUA"
IR,N060082,"DH-W-HDMI x 15 mts NACIONAL","DAHUA"
IR,N060083,"IR-3.5MM-3M CABLE RECP.INFRARO NACIONAL","DAHUA"
IR,I060083,"IR-3.5MM-3M CABLE RECP.INFRARO IMPORTADO","DAHUA"
IR,N060086,"CABLE ALIMENTACION MONITOR NACIONAL",""
IR,N040133,"FIBRA DROP 4 Pl - NEGRA NACIONAL",""
IR,N010020,"Organizador 19' FO 24p NACIONAL",""
IR,I040342 ,"FIBRA ADSS 12 PELOS RECORTES IMPORTADO",""
IR,N040342,"FIBRA ADSS 12 PELOS RECORTES  NACIONAL",""
IR,N040343,"FIBRA ADSS 48 PELOS RECORTES NACIONAL",""
IR,I040343,"FIBRA ADSS 48 PELOS RECORTES IMPORTADO",""
IR,I040345,"FIBRA ADSS 144 PELOS RECORTES IMPORTADO",""
IR,N040345,"FIBRA ADSS 144 PELOS RECORTES NACIONAL",""
IR,N040282,"FIBRA ADSS 96 PELOS RECORTES NACIONAL",""
IR,I040282,"FIBRA ADSS 96 PELOS RECORTES IMPORTADO",""
IR,I040276,"FIBRA ADSS 60 PELOS RECORTES IMPORTADO",""
IR,N040276,"FIBRA ADSS 60 PELOS RECORTES NACIONAL",""
IR,N040269,"FIBRA ADSS 16 PELOS RECORTES NACIONAL",""
IR,I040269,"FIBRA ADSS 16 PELOS RECORTES IMPORTADO",""
IR,CPA ATM 01,"ATM CPA Tafí del Valle","ATM CPA Tafí del Valle"
IR,CPA ATM 02,"ATM CPA Amaicha del Valle","ATM CPA Amaicha del Valle"
IR,CPA ATM 03,"ATM CPA Concepción","ATM CPA Concepción"
IR,CPA ATM 04,"ATM CPA Casa Central SMT","ATM CPA Casa Central SMT"
IR,CPA ATM 05,"ATM CPA El Cadillal","ATM CPA El Cadillal"
IR,CPA ATM 06,"ATM CPA Tafí Viejo","ATM CPA Tafí Viejo"
IR,CPA ATM 07,"ATM CPA Benjamín Paz","ATM CPA Benjamín Paz"
IR,CPA ATM 08,"ATM CPA San Pedro de Colalao","ATM CPA San Pedro de Colalao"
IR,CPA ATM 09,"ATM CPA Trancas","ATM CPA Trancas"
IR,CPA ATM 10,"ATM CPA Juan Bautista Alberdi","ATM CPA Juan Bautista Alberdi"
IR,CPA ATM 11,"ATM CPA Famailla","ATM CPA Famailla"
IR,CPA ATM 12,"ATM CPA Monteros","ATM CPA Monteros"
IR,CPA ATM 13,"ATM CPA Esquina Norte SMT","ATM CPA Esquina Norte SMT"
IR,CPA ATM 14,"ATM CPA Aguilares","ATM CPA Aguilares"
IR,CPA ATM 15,"ATM CPA Alderetes","ATM CPA Alderetes"
IR,CPA ATM 16,"ATM CPA Bella Vista","ATM CPA Bella Vista"
IR,CPA ATM 17,"ATM CPA Garmendia","ATM CPA Garmendia"
IR,CPA ATM 18,"ATM CPA San Javier","ATM CPA San Javier"
IR,CPA ATM 19,"ATM CPA Lastenia","ATM CPA Lastenia"
IR,CPA ATM 20,"ATM CPA Yerba Buena","ATM CPA Yerba Buena"
IR,CPA ATM 21,"ATM CPA Tapia","ATM CPA Tapia"
IR,CPA ATM 22,"ATM CPA Raco","ATM CPA Raco"
IR,CPA ATM 23,"ATM CPA Taco Ralo","ATM CPA Taco Ralo"
IR,CPA ATM 24,"ATM CPA Banda del Río Salí","ATM CPA Banda del Río Salí"
IR,CPA AMT 25,"ATM CPA A.R.T. SMT","ATM CPA A.R.T. SMT"
IR,CPA ATM 26,"ATM CPA Villa Benjamín Araoz","ATM CPA Villa Benjamín Araoz"
IR,CPA ATM 27,"ATM CPA Santa Rosa de Leales","ATM CPA Santa Rosa de Leales"
IR,CPA ATM 28,"ATM CPA Villa de Leales","ATM CPA Villa de Leales"
IR,CPA ATM 29,"ATM CPA El Bracho","ATM CPA El Bracho"
IR,CPA ATM 30,"ATM CPA Simoca","ATM CPA Simoca"
IR,CPA ATM 31,"ATM CPA Monteagudo","ATM CPA Monteagudo"
IR,CPA ATM 32,"ATM CPA El Chañar","ATM CPA El Chañar"
IR,CPA ATM 33,"ATM CPA San Antonio de Ranchillos","ATM CPA San Antonio de Ranchillos"
IR,CPA ATM 34,"ATM CPA Los Samiento","ATM CPA Los Sarmiento"
IR,CPA ATM 35,"ATM CPA Quilmes y Los Sueldos","ATM CPA Quilmes y Los Sueldos"
IR,CPA ATM 36,"ATM CPA Colombres","ATM CPA Colombres"
IR,CPA ATM 37,"ATM CPA San Felipe y Santa Barbara","ATM CPA San Felipe y Santa Barbara"
IR,CPA ATM 38,"ATM CPA Alpachari","ATM CPA Alpachiri"
IR,CPA ATM 39,"ATM CPA Santa Ana","ATM CPA Santa Ana"
IR,CPA ATM 40,"ATM CPA La Reducción","ATM CPA La Reducción"
IR,CPA ATM 41,"ATM CPA Río Seco","ATM CPA Rio Seco"
IR,CPA ATM 42,"ATM CPA Villa Quinteros","ATM CPA Villa Quinteros"
IR,CPA ATM 43,"ATM CPA Choromoro","ATM CPA Choromoro"
IR,CPA ATM 44,"ATM CPA Las Talitas","ATM CPA Las Talitas"
IR,CPA ATM 45,"ATM CPA Graneros","ATM CPA Graneros"
IR,CPA ATM 46,"ATM CPA 7 de Abril","ATM CPA 7 de Abril"
IR,CPA ATM 47,"ATM CPA Mercofrut","ATM CPA Mercofrut"
IR,CPA ATM 48,"ATM CPA La Cocha","ATM CPA La Cocha"
IR,CPA ATM 49,"ATM CPA Barrio Sarmiento","ATM CPA Barrio Sarmiento"
IR,CPA ATM 50,"ATM CPA García Fernandez","ATM CPA García Fernandez"
IR,N020072,"FUENTE POE 48V - 0,5 Amp. NACIONAL","GREATPOWER"
IR,N010007,"SPLITER OPTICO DOBLE VENT. 1:4 NACIONAL","PLC-SC/APC"
IR,I010007,"SPLITER OPTICO DOBLE VENT. 1:4 IMPORTADO","PLC-SC/APC"
IR,N010404,"EDFA 32X22 + WDM SC/APC - SC/UPC",""
IR,I080088,"CABLE MC-PF3-B3-4"," DAHUA - POWER CABLE FOR MXVR"
IR,I080095,"EXT. CABLE MCNU-GXF4-GXM4-6"," DAHUA - EXTENSION CABLE FOR HAC (6M)"
IR,I080096,"EXT. CABLE MCNU-GXF4-GMX4-18"," DAHUA - EXTENSION CABLE FOR HAC (18M)"
IR,N080088,"CABLE MC-PF3-B3-4 NACIONAL"," DAHUA - POWER CABLE FOR MXVR"
IR,N080095,"EXT. CABLE MCNU-GXF4-GXM4-6 NACIONAL"," DAHUA - EXTENSION CABLE FOR HAC (6M)"
IR,N080096,"EXT. CABLE MCNU-GXF4-GMX4-18 NACIONAL"," DAHUA - EXTENSION CABLE FOR HAC (18M)"
IR,I040064,"FIBRA ADSS 24 PELOS IMPORTADO","FIBRASTORE"
IR,N040064,"FIBRA ADSS 24 PELOS NACIONAL","FIBRASTORE"
IR,N010178,"MODULADOR IP QUAM 16 en 1 - NACIONAL",""
IR,I010178,"MODULADOR IP QUAM 16 en 1 - IMPORTADO","DEXIN DIGITAL"
IR,I040069,"FIBRA ADSS 24 PELOS 200M IMPORTADO","FIBRASTORE"
IR,N040069,"FIBRA ADSS 24 PELOS 200M NACIONAL",""
IR,I040070,"FIBRA ADSS 48 PELOS 200M IMPORTADO","FIBRASTORE"
IR,N040070,"FIBRA ADSS 48 PELOS 200M NACIONAL",""
IR,N040378,"ADAPTADOR P/COLUMNA 100x100x22",""
IR,RCA,"CABLE RCA A PLUGIN DE 3,5",""
IR,RCA1,"CABLE RCA A RCA",""
IR,ATENUADOR,"ATENUADORES TALITAS",""
IR,040003,"Tap 4 vias 14db",""
IR,N010087,"PATCHCORD SC/PC-SC/PC x3mts NACIONAL",""
IR,N020212,"CABLE TPR 2x1,5 NACIONAL",""
IR,N030074,"LIMPIADOR CONECTOR SC- ART-GO ",""
IR,ATM CPA,"ATM CPA",""
IR,I010272,"CISCO D 9800SM","DISCOVERY"
IR,N010407,"SWITCH 16-PORT GC TL-SG1016 --TP-LINK",""
IR,I010407,"SWITCH 16-PORT GC TL-SG1016 --TP-LINK IMPORTADO",""
IR,N010410,"SWITCH 8P ETHERNET",""
IR,I010410,"SWITCH 8P ETHERNET",""
IR,MINITAP,"MINI TAP 9",""
IR,MITAP12,"MINI TAP 12",""
IR,N040062,"CABLE .500 CON PORTANTE NACIONAL",""
IR,N040390,"CONECTOR .500 - PIN 3 CUERPOS NACIONAL",""
IR,N010414,"PIGTAIL SC/APC - VARIOS",""
IR,N010415,"CANAL DE TENSION x10 S/TERMC.",""
IR,N010416,"PATCHCORD SC/APC-SC/PC x5mts.",""
IR,N010417,"PATCHCORD SC/APC-SC/APC x2mts.",""
IR,N010042,"PATCHCORD SC/APC-SC/APC x30mts NACIONAL",""
IR,I010042,"PATCHCORD SC/APC-SC/APC x30mts IMPORTADO",""
IR,N010086,"PATCHCORD SC/PC-LC/PC x3mts NACIONAL",""
IR,I010086,"PATCHCORD SC/PC-LC/PC x3mts IMPORTADO",""
IR,N020178,"UNIFI AP - IN WALL - UBIQUITI - NACIONAL",""
IR,N040197,"PREF. RETENC Ø 6 a 6,9mm NACIONAL",""
IR,N060115,"CABLE CONSOLA/USB",""
IR,N010420,"MODULADOR IP QAM 4 in 1 - EXO",""
IR,N010050,"CONECTOR SENKO 2x3mm TIPO ZIP",""
IR,N010171,"OLT EPON OUTDOOR 4P. PON NACIONAL","RECUPERADO"
IR,I010171,"OLT EPON OUTDOOR 4P. PON IMPORTACION","RECUPERADO"
IR,N010035,"DIVISOR 4 VIAS C/PASO DE TENSION 1 SALIDA",""
IR,N010422,"SWITCH JETSTREAM 24P. GB POE - 4 SFP",""
IR,N010005,"EDFA 22DB - 1550 - 1P (WIRE-TECH) NACIONAL","WIRE-TECH"
IR,N010358,"SFP - MODULO 1.25G-3KM (x2) NACIONAL",""
IR,I010358,"SFP - MODULO 1.25G-3KM (x2) IMPORTADO",""
IR,N040146,"MENSULA TU p/F.O.",""
IR,N040402,"SWITCH 5P ETHERNET NACIONAL",""
IR,N020110,"CABLE UTP - CAT.5 E EXTERIOR 2 PARES NACIONAL",""
IR,N020073,"FUENTE POE 48V - 1 Amp. NACIONAL",""
IR,N010425,"CABLE SFP+DAC MIKROTIK",""
IR,N020075,"FUENTE POE 24V - 0,5 A NACIONAL",""
IR,N010184,"CANAL DE TENSION 19' DUAL x6T C/TERM.",""
IR,I010259,"MODULADOR DSM2500C-IPtoANALOG-32 en 1 IMPORTADO",""
IR,N010259,"MODULADOR DSM2500C-IPtoANALOG-32 en 1 NACIONAL",""
IR,N010379,"SWITCH 16-POR GB TL-SG1016D NACIONAL",""
IR,N010380,"SWITCH 8-POR GIGABIT TL-SG108 NACIONAL",""
IR,CABLEUTP,"CABLE UTP",""
IR,SWITCH,"SWITCH 16 POE",""
IR,FIBRA,"FIBRA ADSS - 12 PELOS",""
IR,BOTELLA,"BOTELLA DE 96 PELOS",""
IR,NAP,"NAP",""
IR,FIBRA 72 PELOS,"FIBRA 72 PELOS",""
IR,BOTELLA 24 PELOS,"BOTELLA 24 PELOS",""
IR,PIGTAIL,"PIGTAIL SC/APC-L/CUPC",""
IR,N010355,"SFP - MODULO TRANSEP. 1,25G - 20KM BIFILAR NACIONAL",""
IR,I010355,"SFP - MODULO TRANSEP. 1,25G - 20KM BIFILAR IMPORTADO",""
IR,N010426,"SWITCH 10 PUERTOS - PFS4410-6GT-DP V2 (DAHUA)",""
IR,N040093,"MEDIA CONVERTER 10 km -10/100/1000 NACIONAL",""
IR,N010428,"ADM.INTER. CMTS 200 FCE 8929FE",""
IR,N040188,"AMPLIFICADOR MAGNAVOX G297 NETWORK 4B",""
IR,N020021,"ATENUADOR FIJO DOMICILIARIO 16db NACIONAL",""
IR,N040152,"ODF FTTH NAP 1:16",""
IR,N010166,"CASSETTE BANDEJA ORGANIZADORA GJSZ21 NACIONAL",""
IR,N010167,"CONVERSOR DE NORMA VIDICRAFT TVS2112",""
IR,N040404,"GRAMPA SUJETA CABLE MARINERA 3/16",""
IR,N040405,"GRAMPA SUJETA CABLE MARINERA 5/16",""
IR,N040406,"GUARDA CABO P/PREF. 1/4 NACIONAL",""
IR,N040407,"GUARDA CABO P/PREF. 3/16 NACIONAL",""
IR,N040095,"MEDIA CONVERTER 30km NACIONAL",""
IR,N040142,"MEDIA CONVERTER 20km NACIONAL",""
IR,N010430,"MODULADOR AGILE DRAKE",""
IR,N010431,"MODULADOR BAVM860SAW BLONDER T",""
IR,N010432,"MODULADOR MINI AGILE PIICOMACOM C/FTE",""
IR,N040124,"MORSETO 3 BUL. LIVIANO",""
IR,N040129,"MORSETO 3 BUL. PESADO NACIONAL",""
IR,N040166,"NAP 1:16 sin cassette",""
IR,N040169,"NAP 1:8 ",""
IR,N040168,"NAP 1:8 sin cassette",""
IR,N010351,"Organizador 19' FO 48p DESLIZABLE nacional",""
IR,N010350,"ORGANIZADOR 19' FO 48p NACIONAL",""
IR,N010068,"RECEPTOR OP JIUZHOUTECH GJS862- NACIONAL",""
IR,N010093,"RECEPTOR SATELITAL - NACIONAL",""
IR,N010045,"REDUCTOR .500-RG6 CONECTOR",""
IR,N010047,"REDUCTOR .500-RG6 CONECTOR HEMBRA",""
IR,N010048,"REDUCTOR RG11-RG6 C/PIN",""
IR,N010381,"SWITCH VARIOS X 4 - NACIONAL",""
IR,N010382,"SWITCH VARIOS X 8 - NACIONAL",""
IR,040018,"Tap 2 vias 4 db",""
IR,040019,"Tap 2 vias 8 db",""
IR,040020,"Tap 2 vias 11 db",""
IR,040021,"Tap 2 vias 14 db",""
IR,040022,"Tap 2 vias 17 db",""
IR,040023,"Tap 2 vias 20 db",""
IR,040024,"Tap 2 vias 23 db",""
IR,040025,"Tap 2 vias 26 db",""
IR,040026,"Tap 4 vias 26/23",""
IR,040027,"Tap 4 vias 29/23",""
IR,040028,"Tap 4 vias 32db NACIONAL",""
IR,N040100,"Tap 8 vias 26/R23 NACIONAL",""
IR,N040102,"Tap 8 vias 29 db NACIONAL",""
IR,N040103,"Tap 8 vias 29/R23 NACIONAL",""
IR,N010292,"TAPON CARGA 75 OHM .500/RG11 NACIONAL",""
IR,N 010293,"TAPON CARGA 75 OHM TAPA TAP - NACIONAL",""
IR,N010434,"SWITCH ETHERNET PFS3409-4GT-96-V2 DAHUA",""
IR,N010435,"SWITCH ETHERNET PFS4410-6GT-DP DAHUA",""
IR,N020301,"FUENTE 48V-3,1A P/SWITCH ETHERNET",""
IR,N010438,"SWITCH POE V1016-2G-S-P",""
IR,N050100,"BANDEJA PORTAPAPEL",""
IR,N010439,"ORGANIZADOR DE CABLES ABIERTO PARA RACK CHICO",""
IR,N010440,"ORGANIZADOR DE CABLES ABIERTO PARA RACK GRANDE",""
IR,N040249,"AMPLIFICADOR AMP 1 GHZ (REPUESTO) NACIONAL",""
IR,N010133,"ORGANIZADOR VERTICAL P/RACK x40U",""
IR,N020111,"CABLE UTP - CAT.5 E EXTERIOR 4 PARES NACIONAL",""
IR,N020104,"CABLE UTP - CAT.5 E EXTERIOR NACIONAL",""
IR,N020046,"CABLE UTP - CAT.5 E INTERIOR NACIONAL",""
IR,N020307,"CABLE UTP - CAT.5E INTERIOR 4 PARES",""
IR,N010444,"SWITCH 8P- 1g/A C/FUENTE",""
IR,N010320,"INYECTOR + EYECTOR POE PASIVO",""
IR,100000,"Access point exterior TP-Link Omada EAP110",""
IR,100003,"Cable 2,5 mm Unipolar X100m color Celeste",""
IR,100004,"Cable 2,5 mm Unipolar X100m color Rojo",""
IR,100005,"Cable 2,5 mm Unipolar X100m color Verde - Amarrilo",""
IR,100006,"Cable 2,5mm bipolar subterráneo",""
IR,100007,"Cable 4 mm X100m color Celeste",""
IR,100008,"Cable 4 mm X100m color Rojo",""
IR,100009,"Cable 4 mm X100m color Verde- Amarrilo",""
IR,100010,"Cable Canal",""
IR,100011,"Cable de cobre desnudo 6mm X5m",""
IR,100012,"Cable de par trenzado UTP - Interior X300m",""
IR,100013,"Cable Unipolar 4 Mm Verde Amarillo",""
IR,100018,"Cierre de empalme hasta 24 pelos",""
IR,100019,"Cierre de empalme hasta 24 pelos",""
IR,100020,"Cierre de empalme hasta 48 pelos",""
IR,100021,"Cierre de empalme hasta 96 pelos",""
IR,100023,"Conector 22mm 7/8 Tubo Caño Rigido Pvc X25u",""
IR,100024,"Conector SC/APC SM Mecanico capuchon largo",""
IR,100025,"Conectores RJ45 X100",""
IR,100026,"Conjunto de herraje para acometida con mordaza y cadena para tendido aéreo",""
IR,100027,"Conjunto de retención para tendido de fibra autosoportada",""
IR,100028,"Conjunto de retención para tendido de fibra autosoportada - Ménsula TU",""
IR,100029,"Conjunto de retención para tendido de fibra autosoportada con cruz de reserva",""
IR,100031,"Conjunto de suspensión para tendido de fibra autosoportada",""
